index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_community_coverage,x_cv_past_year,x_cv_poor_response,x_cv_sx_scale,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
1395,74,70,,asia_east,m_all,,,female,-99.0,,0.0295265,0,0,0,0,0.0,0.0,2005,2005
1396,74,70,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0476507,0,0,0,0,0.0,0.0,2005,2005
1397,74,70,,europe_western,m_all,,,female,-99.0,,0.0159222,0,0,0,0,0.0,0.0,2005,2005
1398,74,70,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0528929,0,0,0,0,0.0,0.0,2005,2005
1399,74,70,,north_africa_middle_east,m_all,,,female,-99.0,,0.034262,0,0,0,0,0.0,0.0,2005,2005
1400,74,70,,north_america_high_income,m_all,,,female,-99.0,,0.021214,0,0,0,0,0.0,0.0,2005,2005
1401,74,70,,asia_central,m_all,,,female,-99.0,,0.0402692,0,0,0,0,0.0,0.0,2005,2005
1402,74,70,,oceania,m_all,,,female,-99.0,,0.0709042,0,0,0,0,0.0,0.0,2005,2005
1403,74,70,,latin_america_andean,m_all,,,female,-99.0,,0.023198,0,0,0,0,0.0,0.0,2005,2005
1404,74,70,,europe_central,m_all,,,female,-99.0,,0.0279578,0,0,0,0,0.0,0.0,2005,2005
1405,74,70,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0125005,0,0,0,0,0.0,0.0,2005,2005
1406,74,70,,latin_america_central,m_all,,,female,-99.0,,0.0244752,0,0,0,0,0.0,0.0,2005,2005
1407,79,75,,caribbean,m_all,,,female,-99.0,,0.0510963,0,0,0,0,0.0,0.0,2005,2005
1408,79,75,,europe_western,m_all,,,female,-99.0,,0.029544,0,0,0,0,0.0,0.0,2005,2005
1409,79,75,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0842568,0,0,0,0,0.0,0.0,2005,2005
1410,79,75,,latin_america_southern,m_all,,,female,-99.0,,0.0359679,0,0,0,0,0.0,0.0,2005,2005
1411,79,75,,asia_southeast,m_all,,,female,-99.0,,0.055078,0,0,0,0,0.0,0.0,2005,2005
1412,79,75,,europe_central,m_all,,,female,-99.0,,0.0499705,0,0,0,0,0.0,0.0,2005,2005
1413,79,75,,asia_central,m_all,,,female,-99.0,,0.0637028,0,0,0,0,0.0,0.0,2005,2005
1414,79,75,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0708321,0,0,0,0,0.0,0.0,2005,2005
1415,79,75,,australasia,m_all,,,female,-99.0,,0.0265044,0,0,0,0,0.0,0.0,2005,2005
1416,79,75,,asia_east,m_all,,,female,-99.0,,0.050502,0,0,0,0,0.0,0.0,2005,2005
1417,79,75,,north_africa_middle_east,m_all,,,female,-99.0,,0.05484,0,0,0,0,0.0,0.0,2005,2005
1418,79,75,,europe_eastern,m_all,,,female,-99.0,,0.064976,0,0,0,0,0.0,0.0,2005,2005
1419,79,75,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0761488,0,0,0,0,0.0,0.0,2005,2005
1420,79,75,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0704789,0,0,0,0,0.0,0.0,2005,2005
1421,79,75,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0224553,0,0,0,0,0.0,0.0,2005,2005
1422,79,75,,asia_south,m_all,,,female,-99.0,,0.0653748,0,0,0,0,0.0,0.0,2005,2005
1423,79,75,,north_america_high_income,m_all,,,female,-99.0,,0.0341624,0,0,0,0,0.0,0.0,2005,2005
1424,79,75,,oceania,m_all,,,female,-99.0,,0.1036564,0,0,0,0,0.0,0.0,2005,2005
1425,79,75,,latin_america_tropical,m_all,,,female,-99.0,,0.0419932,0,0,0,0,0.0,0.0,2005,2005
1426,79,75,,latin_america_andean,m_all,,,female,-99.0,,0.0382205,0,0,0,0,0.0,0.0,2005,2005
1427,84,80,,oceania,m_all,,,female,-99.0,,0.1478727,0,0,0,0,0.0,0.0,2005,2005
1428,84,80,,latin_america_andean,m_all,,,female,-99.0,,0.0627055,0,0,0,0,0.0,0.0,2005,2005
1429,84,80,,asia_southeast,m_all,,,female,-99.0,,0.0899789,0,0,0,0,0.0,0.0,2005,2005
1430,84,80,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0428735,0,0,0,0,0.0,0.0,2005,2005
1431,84,80,,asia_east,m_all,,,female,-99.0,,0.0852527,0,0,0,0,0.0,0.0,2005,2005
1432,84,80,,europe_western,m_all,,,female,-99.0,,0.0581041,0,0,0,0,0.0,0.0,2005,2005
1433,84,80,,north_africa_middle_east,m_all,,,female,-99.0,,0.0896837,0,0,0,0,0.0,0.0,2005,2005
1434,84,80,,europe_central,m_all,,,female,-99.0,,0.0911931,0,0,0,0,0.0,0.0,2005,2005
1435,84,80,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.105467,0,0,0,0,0.0,0.0,2005,2005
1436,84,80,,north_america_high_income,m_all,,,female,-99.0,,0.0575867,0,0,0,0,0.0,0.0,2005,2005
1437,84,80,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.1104292,0,0,0,0,0.0,0.0,2005,2005
1438,84,80,,asia_south,m_all,,,female,-99.0,,0.094759,0,0,0,0,0.0,0.0,2005,2005
1439,84,80,,latin_america_central,m_all,,,female,-99.0,,0.0609029,0,0,0,0,0.0,0.0,2005,2005
1440,84,80,,australasia,m_all,,,female,-99.0,,0.0504005,0,0,0,0,0.0,0.0,2005,2005
1441,84,80,,caribbean,m_all,,,female,-99.0,,0.0855636,0,0,0,0,0.0,0.0,2005,2005
1442,84,80,,latin_america_tropical,m_all,,,female,-99.0,,0.06805,0,0,0,0,0.0,0.0,2005,2005
1443,84,80,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.100065,0,0,0,0,0.0,0.0,2005,2005
1444,84,80,,europe_eastern,m_all,,,female,-99.0,,0.1091992,0,0,0,0,0.0,0.0,2005,2005
1445,84,80,,asia_central,m_all,,,female,-99.0,,0.0974193,0,0,0,0,0.0,0.0,2005,2005
1446,84,80,,latin_america_southern,m_all,,,female,-99.0,,0.0643918,0,0,0,0,0.0,0.0,2005,2005
1447,89,85,,asia_south,m_all,,,female,-99.0,,0.1576482,0,0,0,0,0.0,0.0,2005,2005
1448,89,85,,oceania,m_all,,,female,-99.0,,0.2139985,0,0,0,0,0.0,0.0,2005,2005
1449,89,85,,europe_eastern,m_all,,,female,-99.0,,0.1745353,0,0,0,0,0.0,0.0,2005,2005
1450,89,85,,latin_america_andean,m_all,,,female,-99.0,,0.1140453,0,0,0,0,0.0,0.0,2005,2005
1451,89,85,,europe_central,m_all,,,female,-99.0,,0.1515545,0,0,0,0,0.0,0.0,2005,2005
1452,89,85,,latin_america_southern,m_all,,,female,-99.0,,0.1184387,0,0,0,0,0.0,0.0,2005,2005
1453,89,85,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.1635135,0,0,0,0,0.0,0.0,2005,2005
1454,89,85,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.1754971,0,0,0,0,0.0,0.0,2005,2005
1455,89,85,,asia_central,m_all,,,female,-99.0,,0.1600494,0,0,0,0,0.0,0.0,2005,2005
1456,89,85,,australasia,m_all,,,female,-99.0,,0.0987039,0,0,0,0,0.0,0.0,2005,2005
1457,89,85,,asia_east,m_all,,,female,-99.0,,0.1457433,0,0,0,0,0.0,0.0,2005,2005
1458,89,85,,asia_southeast,m_all,,,female,-99.0,,0.1491425,0,0,0,0,0.0,0.0,2005,2005
1459,89,85,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0855236,0,0,0,0,0.0,0.0,2005,2005
1460,89,85,,caribbean,m_all,,,female,-99.0,,0.141127,0,0,0,0,0.0,0.0,2005,2005
1461,89,85,,latin_america_tropical,m_all,,,female,-99.0,,0.1234222,0,0,0,0,0.0,0.0,2005,2005
1462,89,85,,north_africa_middle_east,m_all,,,female,-99.0,,0.1499554,0,0,0,0,0.0,0.0,2005,2005
1463,89,85,,latin_america_central,m_all,,,female,-99.0,,0.1133465,0,0,0,0,0.0,0.0,2005,2005
1464,89,85,,north_america_high_income,m_all,,,female,-99.0,,0.1091242,0,0,0,0,0.0,0.0,2005,2005
1465,89,85,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.1702834,0,0,0,0,0.0,0.0,2005,2005
1466,89,85,,europe_western,m_all,,,female,-99.0,,0.1101622,0,0,0,0,0.0,0.0,2005,2005
1467,94,90,,europe_western,m_all,,,female,-99.0,,0.1935652,0,0,0,0,0.0,0.0,2005,2005
1468,94,90,,australasia,m_all,,,female,-99.0,,0.1816418,0,0,0,0,0.0,0.0,2005,2005
1469,94,90,,europe_central,m_all,,,female,-99.0,,0.2391264,0,0,0,0,0.0,0.0,2005,2005
1470,94,90,,north_america_high_income,m_all,,,female,-99.0,,0.1939012,0,0,0,0,0.0,0.0,2005,2005
1471,94,90,,latin_america_tropical,m_all,,,female,-99.0,,0.209966,0,0,0,0,0.0,0.0,2005,2005
1472,94,90,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.2649569,0,0,0,0,0.0,0.0,2005,2005
1473,94,90,,europe_eastern,m_all,,,female,-99.0,,0.263975,0,0,0,0,0.0,0.0,2005,2005
1474,94,90,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.2522926,0,0,0,0,0.0,0.0,2005,2005
1475,94,90,,oceania,m_all,,,female,-99.0,,0.3029727,0,0,0,0,0.0,0.0,2005,2005
1476,94,90,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.2605108,0,0,0,0,0.0,0.0,2005,2005
1477,94,90,,north_africa_middle_east,m_all,,,female,-99.0,,0.2379683,0,0,0,0,0.0,0.0,2005,2005
1478,94,90,,asia_south,m_all,,,female,-99.0,,0.2470948,0,0,0,0,0.0,0.0,2005,2005
1479,94,90,,asia_southeast,m_all,,,female,-99.0,,0.2335953,0,0,0,0,0.0,0.0,2005,2005
1480,94,90,,asia_central,m_all,,,female,-99.0,,0.24986,0,0,0,0,0.0,0.0,2005,2005
1481,94,90,,asia_pacific_high_income,m_all,,,female,-99.0,,0.1638303,0,0,0,0,0.0,0.0,2005,2005
1482,94,90,,latin_america_central,m_all,,,female,-99.0,,0.1981015,0,0,0,0,0.0,0.0,2005,2005
1483,94,90,,asia_east,m_all,,,female,-99.0,,0.2340471,0,0,0,0,0.0,0.0,2005,2005
1484,94,90,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.2644623,0,0,0,0,0.0,0.0,2005,2005
1485,94,90,,caribbean,m_all,,,female,-99.0,,0.2252476,0,0,0,0,0.0,0.0,2005,2005
1486,94,90,,latin_america_southern,m_all,,,female,-99.0,,0.2042439,0,0,0,0,0.0,0.0,2005,2005
1487,99,95,,caribbean,m_all,,,female,-99.0,,0.3438334,0,0,0,0,0.0,0.0,2005,2005
1488,99,95,,asia_southeast,m_all,,,female,-99.0,,0.3505602,0,0,0,0,0.0,0.0,2005,2005
1489,99,95,,asia_pacific_high_income,m_all,,,female,-99.0,,0.2844291,0,0,0,0,0.0,0.0,2005,2005
1490,99,95,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.3713963,0,0,0,0,0.0,0.0,2005,2005
1491,99,95,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.3790055,0,0,0,0,0.0,0.0,2005,2005
1492,99,95,,asia_east,m_all,,,female,-99.0,,0.3540908,0,0,0,0,0.0,0.0,2005,2005
1493,99,95,,north_africa_middle_east,m_all,,,female,-99.0,,0.3571668,0,0,0,0,0.0,0.0,2005,2005
1494,99,95,,north_america_high_income,m_all,,,female,-99.0,,0.3164918,0,0,0,0,0.0,0.0,2005,2005
1495,99,95,,latin_america_southern,m_all,,,female,-99.0,,0.3266606,0,0,0,0,0.0,0.0,2005,2005
1496,99,95,,asia_central,m_all,,,female,-99.0,,0.3705517,0,0,0,0,0.0,0.0,2005,2005
1497,99,95,,oceania,m_all,,,female,-99.0,,0.4152669,0,0,0,0,0.0,0.0,2005,2005
1498,99,95,,europe_western,m_all,,,female,-99.0,,0.315303,0,0,0,0,0.0,0.0,2005,2005
1499,99,95,,latin_america_central,m_all,,,female,-99.0,,0.3198689,0,0,0,0,0.0,0.0,2005,2005
1500,99,95,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.3820854,0,0,0,0,0.0,0.0,2005,2005
1501,99,95,,latin_america_andean,m_all,,,female,-99.0,,0.31738,0,0,0,0,0.0,0.0,2005,2005
1502,99,95,,europe_eastern,m_all,,,female,-99.0,,0.3818939,0,0,0,0,0.0,0.0,2005,2005
1503,99,95,,latin_america_tropical,m_all,,,female,-99.0,,0.3321188,0,0,0,0,0.0,0.0,2005,2005
1504,99,95,,asia_south,m_all,,,female,-99.0,,0.3674086,0,0,0,0,0.0,0.0,2005,2005
1505,99,95,,europe_central,m_all,,,female,-99.0,,0.3580746,0,0,0,0,0.0,0.0,2005,2005
1506,99,95,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.3832052,0,0,0,0,0.0,0.0,2005,2005
1507,101,100,,latin_america_andean,m_all,,,female,-99.0,,0.4800921,0,0,0,0,0.0,0.0,2005,2005
1508,101,100,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.5256566,0,0,0,0,0.0,0.0,2005,2005
1509,101,100,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.5195377,0,0,0,0,0.0,0.0,2005,2005
1510,101,100,,latin_america_southern,m_all,,,female,-99.0,,0.4883335,0,0,0,0,0.0,0.0,2005,2005
1511,101,100,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.5275632,0,0,0,0,0.0,0.0,2005,2005
1512,101,100,,oceania,m_all,,,female,-99.0,,0.5398501,0,0,0,0,0.0,0.0,2005,2005
1513,101,100,,asia_south,m_all,,,female,-99.0,,0.5170079,0,0,0,0,0.0,0.0,2005,2005
1514,101,100,,europe_central,m_all,,,female,-99.0,,0.5093881,0,0,0,0,0.0,0.0,2005,2005
1515,101,100,,asia_southeast,m_all,,,female,-99.0,,0.5031277,0,0,0,0,0.0,0.0,2005,2005
1516,101,100,,north_africa_middle_east,m_all,,,female,-99.0,,0.5095689,0,0,0,0,0.0,0.0,2005,2005
1517,101,100,,australasia,m_all,,,female,-99.0,,0.4719977,0,0,0,0,0.0,0.0,2005,2005
1518,101,100,,asia_central,m_all,,,female,-99.0,,0.5197313,0,0,0,0,0.0,0.0,2005,2005
1519,101,100,,north_america_high_income,m_all,,,female,-99.0,,0.4812742,0,0,0,0,0.0,0.0,2005,2005
1520,101,100,,caribbean,m_all,,,female,-99.0,,0.499181,0,0,0,0,0.0,0.0,2005,2005
1521,101,100,,asia_pacific_high_income,m_all,,,female,-99.0,,0.4565341,0,0,0,0,0.0,0.0,2005,2005
1522,101,100,,europe_western,m_all,,,female,-99.0,,0.4801346,0,0,0,0,0.0,0.0,2005,2005
1523,101,100,,latin_america_tropical,m_all,,,female,-99.0,,0.4923385,0,0,0,0,0.0,0.0,2005,2005
1524,101,100,,latin_america_central,m_all,,,female,-99.0,,0.4829312,0,0,0,0,0.0,0.0,2005,2005
1525,101,100,,asia_east,m_all,,,female,-99.0,,0.5067645,0,0,0,0,0.0,0.0,2005,2005
1526,101,100,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.5265885,0,0,0,0,0.0,0.0,2005,2005
1527,0,0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0061652,0,0,0,0,0.0,0.0,1990,1990
1528,0,0,,latin_america_andean,m_all,,,male,-99.0,,0.0607373,0,0,0,0,0.0,0.0,1990,1990
1529,0,0,,caribbean,m_all,,,male,-99.0,,0.06357,0,0,0,0,0.0,0.0,1990,1990
1530,0,0,,asia_southeast,m_all,,,male,-99.0,,0.0543077,0,0,0,0,0.0,0.0,1990,1990
1531,0,0,,europe_central,m_all,,,male,-99.0,,0.019847,0,0,0,0,0.0,0.0,1990,1990
1532,0,0,,asia_central,m_all,,,male,-99.0,,0.060832,0,0,0,0,0.0,0.0,1990,1990
1533,0,0,,latin_america_central,m_all,,,male,-99.0,,0.0347844,0,0,0,0,0.0,0.0,1990,1990
1534,0,0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1413691,0,0,0,0,0.0,0.0,1990,1990
1535,0,0,,asia_east,m_all,,,male,-99.0,,0.0370438,0,0,0,0,0.0,0.0,1990,1990
1536,0,0,,europe_eastern,m_all,,,male,-99.0,,0.0227405,0,0,0,0,0.0,0.0,1990,1990
1537,0,0,,north_america_high_income,m_all,,,male,-99.0,,0.0105329,0,0,0,0,0.0,0.0,1990,1990
1538,0,0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0574415,0,0,0,0,0.0,0.0,1990,1990
1539,0,0,,asia_south,m_all,,,male,-99.0,,0.0981222,0,0,0,0,0.0,0.0,1990,1990
1540,0,0,,latin_america_tropical,m_all,,,male,-99.0,,0.0526828,0,0,0,0,0.0,0.0,1990,1990
1541,0,0,,oceania,m_all,,,male,-99.0,,0.0656696,0,0,0,0,0.0,0.0,1990,1990
1542,0,0,,australasia,m_all,,,male,-99.0,,0.0091768,0,0,0,0,0.0,0.0,1990,1990
1543,0,0,,north_africa_middle_east,m_all,,,male,-99.0,,0.0621958,0,0,0,0,0.0,0.0,1990,1990
1544,0,0,,europe_western,m_all,,,male,-99.0,,0.008814,0,0,0,0,0.0,0.0,1990,1990
1545,0,0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1641684,0,0,0,0,0.0,0.0,1990,1990
1546,0,0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1753684,0,0,0,0,0.0,0.0,1990,1990
1547,4,1,,asia_southeast,m_all,,,male,-99.0,,0.0042431,0,0,0,0,0.0,0.0,1990,1990
1548,4,1,,caribbean,m_all,,,male,-99.0,,0.0032469,0,0,0,0,0.0,0.0,1990,1990
1549,4,1,,latin_america_tropical,m_all,,,male,-99.0,,0.0019514,0,0,0,0,0.0,0.0,1990,1990
1550,4,1,,europe_western,m_all,,,male,-99.0,,0.0004388,0,0,0,0,0.0,0.0,1990,1990
1551,4,1,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0135862,0,0,0,0,0.0,0.0,1990,1990
1552,4,1,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0164253,0,0,0,0,0.0,0.0,1990,1990
1553,4,1,,north_africa_middle_east,m_all,,,male,-99.0,,0.0042111,0,0,0,0,0.0,0.0,1990,1990
1554,4,1,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0035118,0,0,0,0,0.0,0.0,1990,1990
1555,4,1,,asia_east,m_all,,,male,-99.0,,0.0019861,0,0,0,0,0.0,0.0,1990,1990
1556,4,1,,latin_america_andean,m_all,,,male,-99.0,,0.0052967,0,0,0,0,0.0,0.0,1990,1990
1557,4,1,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0166365,0,0,0,0,0.0,0.0,1990,1990
1558,4,1,,north_america_high_income,m_all,,,male,-99.0,,0.0005152,0,0,0,0,0.0,0.0,1990,1990
1559,4,1,,australasia,m_all,,,male,-99.0,,0.0004754,0,0,0,0,0.0,0.0,1990,1990
1560,4,1,,europe_central,m_all,,,male,-99.0,,0.0008774,0,0,0,0,0.0,0.0,1990,1990
1561,4,1,,oceania,m_all,,,male,-99.0,,0.0040794,0,0,0,0,0.0,0.0,1990,1990
1562,4,1,,latin_america_southern,m_all,,,male,-99.0,,0.0010083,0,0,0,0,0.0,0.0,1990,1990
1563,4,1,,europe_eastern,m_all,,,male,-99.0,,0.0014086,0,0,0,0,0.0,0.0,1990,1990
1564,4,1,,asia_south,m_all,,,male,-99.0,,0.0059266,0,0,0,0,0.0,0.0,1990,1990
1565,4,1,,asia_central,m_all,,,male,-99.0,,0.0042972,0,0,0,0,0.0,0.0,1990,1990
1566,4,1,,latin_america_central,m_all,,,male,-99.0,,0.0028704,0,0,0,0,0.0,0.0,1990,1990
1567,9,5,,north_africa_middle_east,m_all,,,male,-99.0,,0.0009493,0,0,0,0,0.0,0.0,1990,1990
1568,9,5,,asia_central,m_all,,,male,-99.0,,0.0009416,0,0,0,0,0.0,0.0,1990,1990
1569,9,5,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0022207,0,0,0,0,0.0,0.0,1990,1990
1570,9,5,,asia_east,m_all,,,male,-99.0,,0.000624,0,0,0,0,0.0,0.0,1990,1990
1571,9,5,,asia_south,m_all,,,male,-99.0,,0.0020914,0,0,0,0,0.0,0.0,1990,1990
1572,9,5,,north_america_high_income,m_all,,,male,-99.0,,0.0002573,0,0,0,0,0.0,0.0,1990,1990
1573,9,5,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0026696,0,0,0,0,0.0,0.0,1990,1990
1574,9,5,,australasia,m_all,,,male,-99.0,,0.0002287,0,0,0,0,0.0,0.0,1990,1990
1575,9,5,,europe_central,m_all,,,male,-99.0,,0.0004061,0,0,0,0,0.0,0.0,1990,1990
1576,9,5,,caribbean,m_all,,,male,-99.0,,0.0008971,0,0,0,0,0.0,0.0,1990,1990
1577,9,5,,latin_america_andean,m_all,,,male,-99.0,,0.001125,0,0,0,0,0.0,0.0,1990,1990
1578,9,5,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0008343,0,0,0,0,0.0,0.0,1990,1990
1579,9,5,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0026749,0,0,0,0,0.0,0.0,1990,1990
1580,9,5,,latin_america_central,m_all,,,male,-99.0,,0.0006633,0,0,0,0,0.0,0.0,1990,1990
1581,9,5,,asia_southeast,m_all,,,male,-99.0,,0.0010042,0,0,0,0,0.0,0.0,1990,1990
1582,9,5,,europe_western,m_all,,,male,-99.0,,0.0002318,0,0,0,0,0.0,0.0,1990,1990
1583,9,5,,europe_eastern,m_all,,,male,-99.0,,0.0007655,0,0,0,0,0.0,0.0,1990,1990
1584,9,5,,latin_america_tropical,m_all,,,male,-99.0,,0.0004895,0,0,0,0,0.0,0.0,1990,1990
1585,9,5,,oceania,m_all,,,male,-99.0,,0.0010061,0,0,0,0,0.0,0.0,1990,1990
1586,9,5,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0003341,0,0,0,0,0.0,0.0,1990,1990
1587,14,10,,latin_america_tropical,m_all,,,male,-99.0,,0.0005558,0,0,0,0,0.0,0.0,1990,1990
1588,14,10,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0016476,0,0,0,0,0.0,0.0,1990,1990
1589,14,10,,latin_america_southern,m_all,,,male,-99.0,,0.0004308,0,0,0,0,0.0,0.0,1990,1990
1590,14,10,,asia_south,m_all,,,male,-99.0,,0.0012102,0,0,0,0,0.0,0.0,1990,1990
1591,14,10,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0014594,0,0,0,0,0.0,0.0,1990,1990
1592,14,10,,north_africa_middle_east,m_all,,,male,-99.0,,0.0007785,0,0,0,0,0.0,0.0,1990,1990
1593,14,10,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.000751,0,0,0,0,0.0,0.0,1990,1990
1594,14,10,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0002607,0,0,0,0,0.0,0.0,1990,1990
1595,14,10,,asia_central,m_all,,,male,-99.0,,0.0007538,0,0,0,0,0.0,0.0,1990,1990
1596,14,10,,australasia,m_all,,,male,-99.0,,0.0002637,0,0,0,0,0.0,0.0,1990,1990
1597,14,10,,asia_southeast,m_all,,,male,-99.0,,0.000744,0,0,0,0,0.0,0.0,1990,1990
1598,14,10,,caribbean,m_all,,,male,-99.0,,0.0006971,0,0,0,0,0.0,0.0,1990,1990
1599,14,10,,north_america_high_income,m_all,,,male,-99.0,,0.0003197,0,0,0,0,0.0,0.0,1990,1990
1600,14,10,,latin_america_central,m_all,,,male,-99.0,,0.0006037,0,0,0,0,0.0,0.0,1990,1990
1601,14,10,,europe_eastern,m_all,,,male,-99.0,,0.0006432,0,0,0,0,0.0,0.0,1990,1990
1602,14,10,,latin_america_andean,m_all,,,male,-99.0,,0.0008293,0,0,0,0,0.0,0.0,1990,1990
1603,14,10,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0015593,0,0,0,0,0.0,0.0,1990,1990
1604,14,10,,asia_east,m_all,,,male,-99.0,,0.0005365,0,0,0,0,0.0,0.0,1990,1990
1605,14,10,,europe_central,m_all,,,male,-99.0,,0.0003896,0,0,0,0,0.0,0.0,1990,1990
1606,14,10,,oceania,m_all,,,male,-99.0,,0.0008903,0,0,0,0,0.0,0.0,1990,1990
1607,19,15,,asia_central,m_all,,,male,-99.0,,0.0015514,0,0,0,0,0.0,0.0,1990,1990
1608,19,15,,europe_western,m_all,,,male,-99.0,,0.0008273,0,0,0,0,0.0,0.0,1990,1990
1609,19,15,,oceania,m_all,,,male,-99.0,,0.0020369,0,0,0,0,0.0,0.0,1990,1990
1610,19,15,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0025718,0,0,0,0,0.0,0.0,1990,1990
1611,19,15,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0008216,0,0,0,0,0.0,0.0,1990,1990
1612,19,15,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0019345,0,0,0,0,0.0,0.0,1990,1990
1613,19,15,,north_america_high_income,m_all,,,male,-99.0,,0.0011907,0,0,0,0,0.0,0.0,1990,1990
1614,19,15,,europe_eastern,m_all,,,male,-99.0,,0.001515,0,0,0,0,0.0,0.0,1990,1990
1615,19,15,,asia_east,m_all,,,male,-99.0,,0.0012417,0,0,0,0,0.0,0.0,1990,1990
1616,19,15,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0017536,0,0,0,0,0.0,0.0,1990,1990
1617,19,15,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0027055,0,0,0,0,0.0,0.0,1990,1990
1618,19,15,,latin_america_tropical,m_all,,,male,-99.0,,0.001645,0,0,0,0,0.0,0.0,1990,1990
1619,19,15,,north_africa_middle_east,m_all,,,male,-99.0,,0.0014579,0,0,0,0,0.0,0.0,1990,1990
1620,19,15,,europe_central,m_all,,,male,-99.0,,0.000949,0,0,0,0,0.0,0.0,1990,1990
1621,19,15,,latin_america_southern,m_all,,,male,-99.0,,0.0009928,0,0,0,0,0.0,0.0,1990,1990
1622,19,15,,australasia,m_all,,,male,-99.0,,0.0010475,0,0,0,0,0.0,0.0,1990,1990
1623,19,15,,asia_southeast,m_all,,,male,-99.0,,0.0014642,0,0,0,0,0.0,0.0,1990,1990
1624,19,15,,latin_america_central,m_all,,,male,-99.0,,0.0015786,0,0,0,0,0.0,0.0,1990,1990
1625,19,15,,asia_south,m_all,,,male,-99.0,,0.0017267,0,0,0,0,0.0,0.0,1990,1990
1626,19,15,,caribbean,m_all,,,male,-99.0,,0.0013147,0,0,0,0,0.0,0.0,1990,1990
1627,24,20,,latin_america_central,m_all,,,male,-99.0,,0.0027067,0,0,0,0,0.0,0.0,1990,1990
1628,24,20,,europe_central,m_all,,,male,-99.0,,0.0014483,0,0,0,0,0.0,0.0,1990,1990
1629,24,20,,europe_western,m_all,,,male,-99.0,,0.0012061,0,0,0,0,0.0,0.0,1990,1990
1630,24,20,,north_africa_middle_east,m_all,,,male,-99.0,,0.002112,0,0,0,0,0.0,0.0,1990,1990
1631,24,20,,oceania,m_all,,,male,-99.0,,0.0032222,0,0,0,0,0.0,0.0,1990,1990
1632,24,20,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0009972,0,0,0,0,0.0,0.0,1990,1990
1633,24,20,,asia_east,m_all,,,male,-99.0,,0.0017215,0,0,0,0,0.0,0.0,1990,1990
1634,24,20,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0029327,0,0,0,0,0.0,0.0,1990,1990
1635,24,20,,latin_america_tropical,m_all,,,male,-99.0,,0.0025603,0,0,0,0,0.0,0.0,1990,1990
